Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-11-02 00:00:00-03:00,2137.313720703125,2200.1870040793733,2080.156273547101,2137.313720703125,498852,0.0,0.0
2021-11-03 00:00:00-03:00,2249.75439453125,2293.419023639011,2127.193801171826,2249.75439453125,748557,0.0,0.0
2021-11-04 00:00:00-03:00,2417.572265625,2431.533580807885,2272.242363568062,2417.572265625,962679,0.0,0.0
2021-11-05 00:00:00-03:00,2305.974853515625,2506.4944059952445,2305.974853515625,2305.974853515625,984663,0.0,0.0
2021-11-08 00:00:00-03:00,2408.1083984375,2445.588684794504,2314.40768254499,2408.1083984375,504649,0.0,0.0
2021-11-09 00:00:00-03:00,2623.62060546875,2623.62060546875,2390.3057730538503,2623.62060546875,624653,0.0,0.0
2021-11-10 00:00:00-03:00,2749.1796875,2764.1718057685753,2636.832592729492,2749.1796875,202758,0.0,0.0
2021-11-11 00:00:00-03:00,2724.81689453125,2800.7144765316048,2670.4704777902552,2724.81689453125,10000,0.0,0.0
2021-11-12 00:00:00-03:00,2717.321044921875,2735.0303905720957,2642.360464372306,2717.321044921875,334775,0.0,0.0
2021-11-15 00:00:00-03:00,2670.470458984375,2717.3208179139256,2643.2972508052358,2670.470458984375,376676,0.0,0.0
2021-11-16 00:00:00-03:00,2542.943603515625,2644.046811885204,2510.2421456056577,2542.943603515625,297493,0.0,0.0
2021-11-17 00:00:00-03:00,2520.64306640625,2558.029560790115,2445.869848877005,2520.64306640625,301690,0.0,0.0
2021-11-18 00:00:00-03:00,2464.328857421875,2614.156212419838,2446.619513411168,2464.328857421875,1494121,0.0,0.0
2021-11-19 00:00:00-03:00,2595.510009765625,2619.778405355934,2436.2187817294675,2595.510009765625,854212,0.0,0.0
2021-11-22 00:00:00-03:00,2982.212646484375,3092.123632255958,2768.856161611017,2982.212646484375,783484,0.0,0.0
2021-11-23 00:00:00-03:00,2839.132080078125,3006.85638447878,2821.3289416221896,2839.132080078125,502372,0.0,0.0
2021-11-24 00:00:00-03:00,2725.75390625,2839.131775846511,2679.840554099347,2725.75390625,319261,0.0,0.0
2021-11-25 00:00:00-03:00,2716.384033203125,2717.3210404584556,2635.801409244702,2716.384033203125,47327,0.0,0.0
2021-11-26 00:00:00-03:00,2621.746478681261,2733.3441418838584,2529.919761415084,2651.730712890625,5306390,0.0,0.0
2021-11-29 00:00:00-03:00,2529.919677734375,2624.5574138274014,2465.2661748589408,2529.919677734375,251205,0.0,0.0
2021-11-30 00:00:00-03:00,2398.73876953125,2515.864686012268,2396.864754867554,2398.73876953125,2757677,0.0,0.0
2021-12-01 00:00:00-03:00,2445.5888671875,2506.4943370599854,2416.7289987879235,2445.5888671875,629531,0.0,0.0
2021-12-02 00:00:00-03:00,2514.927490234375,2515.864497496012,2421.320556301429,2514.927490234375,480150,0.0,0.0
2021-12-03 00:00:00-03:00,2623.62060546875,2717.3213413783483,2540.039594789701,2623.62060546875,643236,0.0,0.0
2021-12-06 00:00:00-03:00,2575.8330078125,2631.8660888020536,2549.5968040224852,2575.8330078125,176257,0.0,0.0
2021-12-07 00:00:00-03:00,2512.21044921875,2604.8803828448304,2494.313517673719,2512.21044921875,578875,0.0,0.0
2021-12-09 00:00:00-03:00,2529.919677734375,2614.2503336588543,2513.053546549479,2529.919677734375,597315,0.0,0.0
2021-12-10 00:00:00-03:00,2496.187255859375,2580.5179063951646,2469.9510534704627,2496.187255859375,124524,0.0,0.0
2021-12-13 00:00:00-03:00,2478.8525390625,2528.982424089846,2392.179373361014,2478.8525390625,10856189,0.0,0.0
2021-12-14 00:00:00-03:00,2417.478515625,2472.5745833613155,2379.9982285610467,2417.478515625,406063,0.0,0.0
2021-12-15 00:00:00-03:00,2473.69921875,2478.3842551491475,2389.462355797941,2473.69921875,126756,0.0,0.0
2021-12-16 00:00:00-03:00,2581.54833984375,2581.54833984375,2501.808944526708,2581.54833984375,307667,0.0,0.0
2021-12-17 00:00:00-03:00,2530.856689453125,2614.2503382355494,2507.150359271655,2530.856689453125,1919488,0.0,0.0
2021-12-20 00:00:00-03:00,2323.777587890625,2445.5885098365047,2276.927233296056,2323.777587890625,662239,0.0,0.0
2021-12-21 00:00:00-03:00,2314.407958984375,2417.3849665455004,2305.037886275936,2314.407958984375,717755,0.0,0.0
2021-12-22 00:00:00-03:00,2323.777587890625,2350.013786463584,2295.6673751338835,2323.777587890625,408522,0.0,0.0
2021-12-23 00:00:00-03:00,2417.478515625,2463.5792229613594,2307.9424681852033,2417.478515625,630303,0.0,0.0
2021-12-24 00:00:00-03:00,2439.02978515625,2492.345404283752,2436.2187635060504,2439.02978515625,167800,0.0,0.0
2021-12-27 00:00:00-03:00,2436.21875,2464.3289663461537,2398.7384615384617,2436.21875,771317,0.0,0.0
2021-12-28 00:00:00-03:00,2450.27392578125,2528.9825337222155,2446.5258968316803,2450.27392578125,593302,0.0,0.0
2021-12-29 00:00:00-03:00,2454.958984375,2557.9359891997037,2445.588911915553,2454.958984375,757966,0.0,0.0
2021-12-30 00:00:00-03:00,2603.943115234375,2603.943115234375,2479.508508235892,2603.943115234375,609833,0.0,0.0
2022-01-03 00:00:00-03:00,2483.069091796875,2600.007636664746,2483.069091796875,2483.069091796875,259590,0.0,0.0
2022-01-04 00:00:00-03:00,2388.431396484375,2484.0061326324353,2350.951107798861,2388.431396484375,213920,0.0,0.0
2022-01-05 00:00:00-03:00,2375.3134765625,2413.636983161001,2351.7945021144033,2375.3134765625,143800,0.0,0.0
2022-01-06 00:00:00-03:00,2388.431396484375,2411.8565769128213,2361.1643949610525,2388.431396484375,593639,0.0,0.0
2022-01-07 00:00:00-03:00,2342.518310546875,2409.045830566406,2309.723054199219,2342.518310546875,370097,0.0,0.0
2022-01-10 00:00:00-03:00,2353.85595703125,2369.4101398124435,2323.7779334047455,2353.85595703125,226894,0.0,0.0
2022-01-11 00:00:00-03:00,2426.848876953125,2429.5661065848635,2358.447344900006,2426.848876953125,498732,0.0,0.0
2022-01-12 00:00:00-03:00,2567.399658203125,2575.832722773865,2445.682517736715,2567.399658203125,473069,0.0,0.0
2022-01-13 00:00:00-03:00,2492.439208984375,2561.7777433696547,2456.9267267970663,2492.439208984375,779181,0.0,0.0
2022-01-14 00:00:00-03:00,2483.069091796875,2571.14776901533,2450.3676318661223,2483.069091796875,237162,0.0,0.0
2022-01-17 00:00:00-03:00,2484.006103515625,2510.2423052879512,2478.3840602786977,2484.006103515625,48205,0.0,0.0
2022-01-18 00:00:00-03:00,2481.195068359375,2483.069082761459,2462.5487165632476,2481.195068359375,204806,0.0,0.0
2022-01-19 00:00:00-03:00,2454.958984375,2506.307027205074,2417.572486766422,2454.958984375,265853,0.0,0.0
2022-01-20 00:00:00-03:00,2459.644287109375,2473.6056050820575,2428.723044642857,2459.644287109375,149983,0.0,0.0
2022-01-21 00:00:00-03:00,2609.56494140625,2614.249977207697,2520.5492611787477,2609.56494140625,681972,0.0,0.0
2022-01-24 00:00:00-03:00,2530.013427734375,2593.6361300262847,2506.4944536923094,2530.013427734375,186789,0.0,0.0
2022-01-25 00:00:00-03:00,2581.455078125,2586.1401145644286,2506.307139388879,2581.455078125,362460,0.0,0.0
2022-01-26 00:00:00-03:00,2643.29736328125,2670.4705726166476,2567.3997785858296,2643.29736328125,485086,0.0,0.0
2022-01-27 00:00:00-03:00,2670.564208984375,2679.840488401158,2632.990130212326,2670.564208984375,185231,0.0,0.0
2022-01-28 00:00:00-03:00,2623.62060546875,2684.526083809989,2615.0937469963515,2623.62060546875,348678,0.0,0.0
2022-01-31 00:00:00-03:00,2670.470458984375,2678.809731369228,2586.1398129111844,2670.470458984375,476652,0.0,0.0
2022-02-01 00:00:00-03:00,2661.100341796875,2670.47041342292,2642.5475542250024,2661.100341796875,65456,0.0,0.0
2022-02-02 00:00:00-03:00,2576.769775390625,2661.1004225852275,2563.651674715909,2576.769775390625,436006,0.0,0.0
2022-02-03 00:00:00-03:00,2501.99658203125,2581.454838417981,2501.809226343379,2501.99658203125,631931,0.0,0.0
2022-02-04 00:00:00-03:00,2529.919677734375,2548.0039641460444,2483.0693133318864,2529.919677734375,273105,0.0,0.0
2022-02-07 00:00:00-03:00,2529.919677734375,2547.8166084407435,2512.959754316056,2529.919677734375,308263,0.0,0.0
2022-02-08 00:00:00-03:00,2557.93603515625,2614.1564709230006,2484.0062536275886,2557.93603515625,237249,0.0,0.0
2022-02-09 00:00:00-03:00,2565.526123046875,2600.195394979941,2540.2269246092324,2565.526123046875,107859,0.0,0.0
2022-02-10 00:00:00-03:00,2558.02978515625,2595.4162828193043,2539.8519360630503,2558.02978515625,167769,0.0,0.0
2022-02-11 00:00:00-03:00,2473.69921875,2576.77001953125,2472.7622114701703,2473.69921875,398792,0.0,0.0
2022-02-14 00:00:00-03:00,2399.76904296875,2487.379209288651,2365.9429942005286,2399.76904296875,279505,0.0,0.0
2022-02-15 00:00:00-03:00,2436.21875,2445.49502988962,2384.683353365385,2436.21875,331708,0.0,0.0
2022-02-16 00:00:00-03:00,2459.644287109375,2472.7623899739583,2426.942822187287,2459.644287109375,211003,0.0,0.0
2022-02-17 00:00:00-03:00,2436.21875,2471.8250240384614,2412.7935697115386,2436.21875,229199,0.0,0.0
2022-02-18 00:00:00-03:00,2454.02197265625,2454.9589799004866,2435.9376870901724,2454.02197265625,58166,0.0,0.0
2022-02-21 00:00:00-03:00,2429.56591796875,2452.054091144484,2373.813988637243,2429.56591796875,98918,0.0,0.0
2022-02-22 00:00:00-03:00,2351.88818359375,2429.565992654842,2309.7228575930653,2351.88818359375,332679,0.0,0.0
2022-02-23 00:00:00-03:00,2362.1953125,2375.032266264253,2304.194654364096,2362.1953125,283120,0.0,0.0
2022-02-24 00:00:00-03:00,2356.292236328125,2361.2584208226413,2202.154533857758,2356.292236328125,484193,0.0,0.0
2022-02-25 00:00:00-03:00,2424.41259765625,2424.41259765625,2318.437209233309,2424.41259765625,335324,0.0,0.0
2022-02-28 00:00:00-03:00,2464.328857421875,2482.8816451426014,2362.1950758785347,2464.328857421875,1490516,0.0,0.0
2022-03-01 00:00:00-03:00,2423.4755859375,2489.7221849671364,2389.3686117682505,2423.4755859375,169315,0.0,0.0
2022-03-02 00:00:00-03:00,2355.635986328125,2473.698887790871,2307.005406515932,2355.635986328125,428332,0.0,0.0
2022-03-03 00:00:00-03:00,2309.72265625,2358.4470287145027,2281.6124413666325,2309.72265625,612605,0.0,0.0
2022-03-04 00:00:00-03:00,2309.72265625,2342.5179069472615,2302.882458209411,2309.72265625,569323,0.0,0.0
2022-03-07 00:00:00-03:00,2361.258056640625,2361.258056640625,2314.407698373946,2361.258056640625,598875,0.0,0.0
2022-03-08 00:00:00-03:00,2290.98291015625,2368.754518149284,2281.612836904077,2290.98291015625,690533,0.0,0.0
2022-03-09 00:00:00-03:00,2304.1005859375,2356.5729864305868,2268.4943141743342,2304.1005859375,267707,0.0,0.0
2022-03-10 00:00:00-03:00,2286.2978515625,2333.148217373207,2254.720750758394,2286.2978515625,303379,0.0,0.0
2022-03-11 00:00:00-03:00,2289.951904296875,2333.148029602564,2281.799987054185,2289.951904296875,316665,0.0,0.0
2022-03-14 00:00:00-03:00,2270.368408203125,2318.998989577486,2267.5573866494274,2270.368408203125,514255,0.0,0.0
2022-03-15 00:00:00-03:00,2286.2978515625,2305.0379978867827,2270.36872718686,2286.2978515625,200902,0.0,0.0
2022-03-16 00:00:00-03:00,2313.470703125,2328.556610069182,2290.98253104116,2313.470703125,377985,0.0,0.0
2022-03-17 00:00:00-03:00,2370.62841796875,2387.4945490056816,2300.446664214134,2370.62841796875,399239,0.0,0.0
2022-03-18 00:00:00-03:00,2361.258056640625,2398.644551032829,2319.092734200614,2361.258056640625,5606569,0.0,0.0
2022-03-21 00:00:00-03:00,2397.801513671875,2397.801513671875,2319.092905954627,2397.801513671875,380282,0.0,0.0
2022-03-22 00:00:00-03:00,2368.00439453125,2435.2815528240544,2361.257988886732,2368.00439453125,349592,0.0,0.0
2022-03-23 00:00:00-03:00,2356.572998046875,2376.0627926498237,2330.336797671005,2356.572998046875,434895,0.0,0.0
2022-03-24 00:00:00-03:00,2387.494384765625,2393.0226358317036,2356.7605023491465,2387.494384765625,386887,0.0,0.0
2022-03-25 00:00:00-03:00,2388.431396484375,2411.481865530577,2356.5731511016884,2388.431396484375,219390,0.0,0.0
2022-03-28 00:00:00-03:00,2371.565185546875,2415.9792346171075,2354.699056214657,2371.565185546875,136398,0.0,0.0
2022-03-29 00:00:00-03:00,2388.89990234375,2404.266729214678,2363.132203848181,2388.89990234375,204694,0.0,0.0
2022-03-30 00:00:00-03:00,2356.4794921875,2388.806243007564,2297.5418263998845,2356.4794921875,462185,0.0,0.0
2022-03-31 00:00:00-03:00,2356.4794921875,2389.368538874268,2316.3757640344506,2356.4794921875,290428,0.0,0.0
2022-04-01 00:00:00-03:00,2388.337646484375,2398.5511625886716,2353.8559632932806,2388.337646484375,438120,0.0,0.0
2022-04-04 00:00:00-04:00,2379.998291015625,2423.1006222702385,2358.447125388318,2379.998291015625,137543,0.0,0.0
2022-04-05 00:00:00-04:00,2364.0693359375,2380.4669631189927,2333.2418883409096,2364.0693359375,137957,0.0,0.0
2022-04-06 00:00:00-04:00,2361.258056640625,2365.7557367865293,2342.5179133339534,2361.258056640625,302997,0.0,0.0
2022-04-07 00:00:00-04:00,2364.912353515625,2368.7541744962755,2343.7361282948414,2364.912353515625,943480,0.0,0.0
2022-04-08 00:00:00-04:00,2379.0615234375,2398.8324688785233,2347.2970676224922,2379.0615234375,277168,0.0,0.0
2022-04-11 00:00:00-04:00,2389.368408203125,2389.368408203125,2343.455054476869,2389.368408203125,391762,0.0,0.0
2022-04-12 00:00:00-04:00,2400.612548828125,2408.1086067479628,2370.628317148773,2400.612548828125,455863,0.0,0.0
2022-04-13 00:00:00-04:00,2408.1083984375,2453.0847420659047,2400.612341166099,2408.1083984375,209677,0.0,0.0
2022-04-14 00:00:00-04:00,2400.612548828125,2426.7549593189465,2366.037073177485,2400.612548828125,208601,0.0,0.0
2022-04-18 00:00:00-04:00,2335.02197265625,2409.982549627558,2335.02197265625,2335.02197265625,154604,0.0,0.0
2022-04-19 00:00:00-04:00,2318.998779296875,2357.509862595058,2279.73827332821,2318.998779296875,1593726,0.0,0.0
2022-04-20 00:00:00-04:00,2314.407958984375,2356.385930470489,2270.3686172547127,2314.407958984375,853905,0.0,0.0
2022-04-21 00:00:00-04:00,2297.54150390625,2321.903689510476,2275.053332579272,2297.54150390625,816542,0.0,0.0
2022-04-22 00:00:00-04:00,2272.24267578125,2285.9230737050048,2258.1875664465206,2272.24267578125,297032,0.0,0.0
2022-04-25 00:00:00-04:00,2262.614501953125,2280.7154649811855,2228.915988094249,2262.614501953125,1525035,65.0,0.0
2022-04-26 00:00:00-04:00,2224.101806640625,2293.3280848657414,2204.9418894307955,2224.101806640625,1053885,0.0,0.0
2022-04-27 00:00:00-04:00,2261.651611328125,2267.428499224238,2195.409916440265,2261.651611328125,412185,0.0,0.0
2022-04-28 00:00:00-04:00,2286.684814453125,2301.1270343338815,2261.748008817221,2286.684814453125,333429,0.0,0.0
2022-04-29 00:00:00-04:00,2305.94091796875,2344.3571256670425,2261.7478227932916,2305.94091796875,343452,0.0,0.0
2022-05-02 00:00:00-04:00,2238.5439453125,2277.152904802753,2219.287653309812,2238.5439453125,551978,0.0,0.0
2022-05-03 00:00:00-04:00,2262.614501953125,2277.0567221783576,2224.1982901788774,2262.614501953125,345203,0.0,0.0
2022-05-04 00:00:00-04:00,2260.59228515625,2281.8705816513634,2238.54392503773,2260.59228515625,163497,0.0,0.0
2022-05-05 00:00:00-04:00,2233.72998046875,2262.614419871363,2204.94191655568,2233.72998046875,537271,0.0,0.0
2022-05-06 00:00:00-04:00,2237.581298828125,2272.2426270371666,2204.9419754561477,2237.581298828125,152277,0.0,0.0
2022-05-09 00:00:00-04:00,2175.961181640625,2223.427992482655,2170.184293547774,2175.961181640625,222758,0.0,0.0
2022-05-10 00:00:00-04:00,2156.704833984375,2204.556675475969,2125.991140418127,2156.704833984375,467910,0.0,0.0
2022-05-11 00:00:00-04:00,2065.2373046875,2121.1769266388633,2052.7207149621213,2065.2373046875,626187,0.0,0.0
2022-05-12 00:00:00-04:00,2214.4736328125,2214.4736328125,1974.8291671821346,2214.4736328125,241095,0.0,0.0
2022-05-13 00:00:00-04:00,2229.87890625,2242.78052955835,2166.429509807745,2229.87890625,593874,0.0,0.0
2022-05-16 00:00:00-04:00,2214.4736328125,2262.614363960598,2185.685569610803,2214.4736328125,559095,0.0,0.0
2022-05-17 00:00:00-04:00,2296.216552734375,2296.216552734375,2214.5700588917107,2296.216552734375,346677,0.0,0.0
2022-05-18 00:00:00-04:00,2215.436279296875,2301.1267742370846,2215.436279296875,2215.436279296875,326442,0.0,0.0
2022-05-19 00:00:00-04:00,2194.25439453125,2271.2795597627114,2158.6302556116993,2194.25439453125,425871,0.0,0.0
2022-05-20 00:00:00-04:00,2175.961181640625,2204.845622104881,2065.23749319431,2175.961181640625,864383,0.0,0.0
2022-05-23 00:00:00-04:00,2224.101806640625,2228.915879815172,2123.006269975142,2224.101806640625,1037213,0.0,0.0
2022-05-24 00:00:00-04:00,2200.03125,2223.9090978877025,2166.4291161802194,2200.03125,674633,0.0,0.0
2022-05-25 00:00:00-04:00,2166.3330078125,2200.0315212673613,2145.1510850694444,2166.3330078125,736511,0.0,0.0
2022-05-26 00:00:00-04:00,2195.2177734375,2203.8831067537008,2121.081032843339,2195.2177734375,1234451,0.0,0.0
2022-05-27 00:00:00-04:00,2207.73388671875,2211.681520619561,2161.5187857320516,2207.73388671875,203658,0.0,0.0
2022-05-30 00:00:00-04:00,2243.358154296875,2257.8003741743228,2200.705417913045,2243.358154296875,245465,0.0,0.0
2022-05-31 00:00:00-04:00,2322.308837890625,2322.308837890625,2195.2173094488494,2322.308837890625,3294785,0.0,0.0
2022-06-01 00:00:00-04:00,2300.164306640625,2322.309044628375,2238.6405416473576,2300.164306640625,173521,0.0,0.0
2022-06-02 00:00:00-04:00,2233.72998046875,2298.2385618012527,2118.1922228582976,2233.72998046875,239292,0.0,0.0
2022-06-03 00:00:00-04:00,2280.907958984375,2280.907958984375,2215.436561259201,2280.907958984375,210211,0.0,0.0
2022-06-06 00:00:00-04:00,2214.4736328125,2280.907841796875,2195.3137158404224,2214.4736328125,255101,0.0,0.0
2022-06-07 00:00:00-04:00,2203.8828125,2221.1171013251724,2195.21748034076,2203.8828125,337180,0.0,0.0
2022-06-08 00:00:00-04:00,2137.448486328125,2199.2611387851807,2127.916715481528,2137.448486328125,471071,0.0,0.0
2022-06-09 00:00:00-04:00,2078.524169921875,2151.312811398921,2074.7690520088427,2078.524169921875,476100,0.0,0.0
2022-06-10 00:00:00-04:00,2065.2373046875,2078.524193100718,2017.0965749745046,2065.2373046875,292764,0.0,0.0
2022-06-13 00:00:00-04:00,2064.2744140625,2088.3447780324454,1978.6802938102342,2064.2744140625,198359,0.0,0.0
2022-06-14 00:00:00-04:00,2021.9107666015625,2095.0846800595236,2012.1862446039916,2021.9107666015625,577467,0.0,0.0
2022-06-15 00:00:00-04:00,2031.5386962890625,2054.6462454411653,1992.929738889232,2031.5386962890625,301443,0.0,0.0
2022-06-16 00:00:00-04:00,1973.77001953125,2029.5168933750942,1936.123990469822,1973.77001953125,55784,0.0,0.0
2022-06-17 00:00:00-04:00,1964.2381591796875,2021.9107806678103,1940.4566841528385,1964.2381591796875,2808779,0.0,0.0
2022-06-20 00:00:00-04:00,1969.726318359375,1993.026386591145,1916.0012122301346,1969.726318359375,2364,0.0,0.0
2022-06-22 00:00:00-04:00,1960.3868408203125,2026.7247922043828,1925.725514207791,1960.3868408203125,312687,0.0,0.0
2022-06-23 00:00:00-04:00,1988.2122802734375,2001.691685563427,1901.558960552077,1988.2122802734375,290961,0.0,0.0
2022-06-24 00:00:00-04:00,1997.84033203125,2094.1217938158884,1959.3277473173946,1997.84033203125,225457,0.0,0.0
2022-06-28 00:00:00-04:00,2031.1539306640625,2104.712877746148,1960.2906766199255,2031.1539306640625,238811,0.0,0.0
2022-06-29 00:00:00-04:00,2041.1669921875,2068.1258015182784,1986.286558906987,2041.1669921875,206159,0.0,0.0
2022-06-30 00:00:00-04:00,2070.051513671875,2070.051513671875,1984.6499005621256,2070.051513671875,1279639,0.0,0.0
2022-07-01 00:00:00-04:00,2012.282470703125,2070.0513454601523,2007.468397806706,2012.282470703125,222284,0.0,0.0
2022-07-04 00:00:00-04:00,1981.9539794921875,2012.2826413109897,1952.5881323342999,1981.9539794921875,166261,0.0,0.0
2022-07-05 00:00:00-04:00,1982.435302734375,1983.3017418675772,1949.699605651826,1982.435302734375,160390,0.0,0.0
2022-07-06 00:00:00-04:00,1961.2535400390625,1973.7701311144222,1939.8791007535767,1961.2535400390625,167462,0.0,0.0
2022-07-07 00:00:00-04:00,1960.2905919975913,1964.1418505280385,1925.6292652235672,1948.73681640625,5118481,0.0,0.0
2022-07-08 00:00:00-04:00,1914.0755615234375,1968.9559976435762,1909.2614881795657,1914.0755615234375,314570,0.0,0.0
2022-07-11 00:00:00-04:00,1892.2198486328125,1914.0756961386576,1868.0531047220804,1892.2198486328125,251534,0.0,0.0
2022-07-12 00:00:00-04:00,1901.558837890625,1901.558837890625,1850.529664013054,1901.558837890625,243346,0.0,0.0
2022-07-13 00:00:00-04:00,1869.7861328125,1894.8193148171988,1854.2848397696546,1869.7861328125,857009,0.0,0.0
2022-07-14 00:00:00-04:00,1790.835205078125,1867.6678592761677,1763.0098388693507,1790.835205078125,1167024,0.0,0.0
2022-07-15 00:00:00-04:00,1837.05029296875,1865.8384735817617,1757.1366795953713,1837.05029296875,250327,0.0,0.0
2022-07-18 00:00:00-04:00,1858.2322998046875,1882.2064084223748,1839.0722645025567,1858.2322998046875,485377,0.0,0.0
2022-07-19 00:00:00-04:00,1891.9307861328125,1893.0861166996963,1848.6041269083971,1891.9307861328125,180059,0.0,0.0
2022-07-20 00:00:00-04:00,1842.8272705078125,1905.4102237904706,1842.8272705078125,1842.8272705078125,392798,0.0,0.0
2022-07-21 00:00:00-04:00,1887.11669921875,1904.4473627830037,1805.4699705258315,1887.11669921875,548287,0.0,0.0
2022-07-22 00:00:00-04:00,1905.41015625,1916.001117199343,1887.2129362035485,1905.41015625,74080,0.0,0.0
2022-07-25 00:00:00-04:00,1925.6292724609375,1932.3689749145508,1888.0795016479492,1925.6292724609375,195697,0.0,0.0
2022-07-26 00:00:00-04:00,1964.2381591796875,1967.993159850002,1916.9639830045762,1964.2381591796875,167636,0.0,0.0
2022-07-27 00:00:00-04:00,1954.41748046875,1980.509733963215,1932.3690014896317,1954.41748046875,149367,0.0,0.0
2022-07-28 00:00:00-04:00,1924.6663818359375,1988.2121453182644,1882.3025395143861,1924.6663818359375,801217,0.0,0.0
2022-07-29 00:00:00-04:00,1935.25732421875,1943.922655521222,1887.116594760572,1935.25732421875,381309,0.0,0.0
2022-08-01 00:00:00-04:00,1915.7122802734375,1931.8876135593819,1896.6486205411668,1915.7122802734375,916468,0.0,0.0
2022-08-02 00:00:00-04:00,1925.6292724609375,1925.7255304183439,1906.372979736328,1925.6292724609375,749515,0.0,0.0
2022-08-03 00:00:00-04:00,1900.59619140625,1925.629373258612,1877.4886389271467,1900.59619140625,548582,0.0,0.0
2022-08-04 00:00:00-04:00,1863.3353271484375,1900.5962088505485,1850.529844686299,1863.3353271484375,306696,0.0,0.0
2022-08-05 00:00:00-04:00,1872.674560546875,1882.302707387733,1733.0664313544346,1872.674560546875,1427583,0.0,0.0
2022-08-08 00:00:00-04:00,1877.4886474609375,1901.5590147360779,1850.5298361127805,1877.4886474609375,215823,0.0,0.0
2022-08-09 00:00:00-04:00,1858.4248046875,1891.9308017772103,1858.4248046875,1858.4248046875,164615,0.0,0.0
2022-08-10 00:00:00-04:00,1896.7449951171875,1906.3731423005233,1861.1208505388443,1896.7449951171875,339709,0.0,0.0
2022-08-11 00:00:00-04:00,1915.038330078125,1925.629291179613,1877.5848168584646,1915.038330078125,422442,0.0,0.0
2022-08-12 00:00:00-04:00,1931.5987548828125,1963.1791232501296,1901.5589840210919,1931.5987548828125,183061,0.0,0.0
2022-08-16 00:00:00-04:00,1922.74072265625,1947.4850104321345,1907.4319472771078,1922.74072265625,254751,0.0,0.0
2022-08-17 00:00:00-04:00,1920.815185546875,1946.5222891380015,1914.0754831414474,1920.815185546875,566782,0.0,0.0
2022-08-18 00:00:00-04:00,1925.6292724609375,1944.8855651855467,1920.815199279785,1925.6292724609375,1761632,0.0,0.0
2022-08-19 00:00:00-04:00,1935.25732421875,1935.25732421875,1894.8191114738806,1935.25732421875,76541,0.0,0.0
2022-08-22 00:00:00-04:00,1956.6318359375,1981.4725003006406,1917.9267349848765,1956.6318359375,340587,0.0,0.0
2022-08-23 00:00:00-04:00,1968.9560546875,2012.2827160375916,1956.4394636308068,1968.9560546875,485053,0.0,0.0
2022-08-24 00:00:00-04:00,1955.4765625,1983.398187469227,1935.2574547636632,1955.4765625,133784,0.0,0.0
2022-08-25 00:00:00-04:00,2021.9107666015625,2043.1890644082853,1935.9313712760238,2021.9107666015625,273294,0.0,0.0
2022-08-26 00:00:00-04:00,2042.611328125,2107.601318531994,2022.0071881541714,2042.611328125,242995,0.0,0.0
2022-08-29 00:00:00-04:00,2079.679443359375,2088.3447743733723,2041.166861074942,2079.679443359375,702491,0.0,0.0
2022-08-30 00:00:00-04:00,2118.192138671875,2137.255914932354,2060.423262162642,2118.192138671875,566158,0.0,0.0
2022-08-31 00:00:00-04:00,2033.46435546875,2137.4483281915836,2021.9105807217684,2033.46435546875,2130441,0.0,0.0
2022-09-01 00:00:00-04:00,2118.192138671875,2118.192138671875,1978.6803959269414,2118.192138671875,1241995,0.0,0.0
2022-09-02 00:00:00-04:00,2309.696044921875,2309.696044921875,2118.288674331152,2309.696044921875,403650,0.0,0.0
2022-09-05 00:00:00-04:00,2238.5439453125,2501.3923311491935,2228.9157993111558,2238.5439453125,251000,0.0,0.0
2022-09-06 00:00:00-04:00,2142.2626953125,2272.2426790730337,2081.6053695575843,2142.2626953125,1015083,0.0,0.0
2022-09-07 00:00:00-04:00,2118.192138671875,2167.6807155232536,2098.9358465021305,2118.192138671875,729691,0.0,0.0
2022-09-08 00:00:00-04:00,2107.601318359375,2127.724050992207,2060.423399401125,2107.601318359375,340619,0.0,0.0
2022-09-09 00:00:00-04:00,2118.192138671875,2118.192138671875,2070.0514082475142,2118.192138671875,134770,0.0,0.0
2022-09-12 00:00:00-03:00,2137.448486328125,2166.332925332559,2070.14783747266,2137.448486328125,154423,0.0,0.0
2022-09-13 00:00:00-03:00,2118.192138671875,2166.3328690962358,2098.9358465021305,2118.192138671875,277049,0.0,0.0
2022-09-14 00:00:00-03:00,2118.192138671875,2136.485616233132,2098.9358465021305,2118.192138671875,1768465,0.0,0.0
2022-09-15 00:00:00-03:00,2118.192138671875,2145.150947709517,2089.3077004172583,2118.192138671875,1097521,0.0,0.0
2022-09-20 00:00:00-03:00,2012.282470703125,2127.82022021718,1975.695516690341,2012.282470703125,861686,0.0,0.0
2022-09-21 00:00:00-03:00,1996.87744140625,2022.0069960003993,1946.811083183914,1996.87744140625,567995,0.0,0.0
2022-09-22 00:00:00-03:00,2012.282470703125,2020.947801916679,1964.1417417389355,2012.282470703125,239930,0.0,0.0
2022-09-23 00:00:00-03:00,1964.141845703125,2011.31976258521,1954.6099573574668,1964.141845703125,217025,0.0,0.0
2022-09-26 00:00:00-03:00,1938.1458740234375,1979.5469036225472,1938.1458740234375,1938.1458740234375,174697,0.0,0.0
2022-09-27 00:00:00-03:00,1896.9373779296875,1925.629301534993,1853.4182027274308,1896.9373779296875,381471,0.0,0.0
